id;scientificName;scientificNameAuthorship;eventDate;decimalLongitude;decimalLatitude;institutionCode;collectionCode;catalogNumber;scientificNameID;originalscientificname;absence;acceptedNameUsage;acceptedNameUsageID;accessRights;aphiaID;associatedMedia;associatedReferences;associatedSequences;associatedTaxa;basisOfRecord;behavior;bibliographicCitation;brackish;category;class;classid;collectionID;continent;coordinatePrecision;coordinateUncertaintyInMeters;country;countryCode;county;dataGeneralizations;datasetID;datasetName;dataset_id;dateIdentified;date_end;date_mid;date_start;date_year;day;disposition;division;divisionid;dropped;dynamicProperties;endDayOfYear;establishmentMeans;eventID;eventRemarks;eventTime;family;familyid;fieldNotes;fieldNumber;footprintSRS;footprintWKT;forma;formaid;genus;genusid;geodeticDatum;georeferenceProtocol;georeferenceRemarks;georeferenceSources;georeferenceVerificationStatus;georeferencedBy;georeferencedDate;hab;habitat;higherClassification;higherGeography;higherGeographyID;identificationID;identificationQualifier;identificationReferences;identificationRemarks;identificationVerificationStatus;identifiedBy;individualCount;individualID;informationWithheld;infraclass;infraclassid;infrakingdom;infrakingdomid;infraorder;infraorderid;infraphylum;infraphylumid;infraspecificEpithet;institutionID;island;islandGroup;kingdom;kingdomid;language;license;lifeStage;locality;locationAccordingTo;locationID;locationRemarks;lowestBiostratigraphicZone;marine;materialSampleID;maximumDepthInMeters;maximumDistanceAboveSurfaceInMeters;maximumElevationInMeters;minimumDepthInMeters;minimumDistanceAboveSurfaceInMeters;minimumElevationInMeters;modified;month;municipality;nameAccordingTo;nameAccordingToID;namePublishedIn;namePublishedInID;namePublishedInYear;node_id;nomenclaturalCode;nomenclaturalStatus;occurrenceID;occurrenceRemarks;occurrenceStatus;order;orderid;organismID;organismName;organismQuantity;organismQuantityType;organismRemarks;organismScope;originalNameUsage;originalNameUsageID;originalScientificName;otherCatalogNumbers;ownerInstitutionCode;parentEventID;parentNameUsage;parentNameUsageID;parvorder;parvorderid;phylum;phylum (division);phylum (division)id;phylumid;preparations;previousIdentifications;recordNumber;recordedBy;references;reproductiveCondition;rights;rightsHolder;sampleSizeUnit;sampleSizeValue;samplingEffort;samplingProtocol;section;sectionid;sex;species;speciesid;specificEpithet;startDayOfYear;stateProvince;subclass;subclassid;subdivision;subdivisionid;subfamily;subfamilyid;subforma;subformaid;subgenus;subgenusid;subkingdom;subkingdomid;suborder;suborderid;subphylum;subphylum (subdivision);subphylum (subdivision)id;subphylumid;subsection;subsectionid;subspecies;subspeciesid;subterclass;subterclassid;subtribe;subtribeid;subvariety;subvarietyid;superclass;superclassid;superfamily;superfamilyid;superorder;superorderid;supertribe;supertribeid;taxonConceptID;taxonID;taxonRank;taxonRemarks;taxonomicStatus;terrestrial;tribe;tribeid;type;typeStatus;variety;varietyid;verbatimCoordinateSystem;verbatimCoordinates;verbatimDepth;verbatimElevation;verbatimEventDate;verbatimLatitude;verbatimLocality;verbatimLongitude;verbatimSRS;verbatimTaxonRank;vernacularName;waterBody;year;flags
ba16d13b-6cac-4656-8416-3e968c2c8b00;Ophiothela mirabilis;Verrill;1986-05-25T12:00:00Z;127.8483276;26.5;USNM;Invertebrate Zoology: Echinoderms;E45141.353278;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;19/04/1995;5.17363E+11;5.17363E+11;5.17363E+11;1986;25;;;;false;temperature=23.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bbe97b2c-7c04-4a57-9485-8dca6c2471ab;Ophiothela mirabilis;Verrill 1869;05/08/2015;101.56925;12.55313889;UF;Invertebrate Zoology;17272-Echinodermata;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;Unplaced;;;Thailand;;NA;;UF_Invertebrates;University of Florida Museum of Natural History Invertebrate Zoology;b04ae33b-2f2a-4d06-844a-4f2040993fcc;;1.43873E+12;1.43873E+12;1.43873E+12;2015;;;;;false;;;;;;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;NA;;;NA;;;;;;;Thailand, Klaeng District;;;;;;;;;;;Metophiurida;1062634;;;;;;;NA;;;;Animalia;2;;;;Chakpong, W of Ko Yungklua;;;;;true;;;;;;;;NA;;;;;;;;"[""b7c47783-a020-4173-b390-7b57c4fa1426""]";;;230BD1BD-C8D1-4B83-A0FD-C77000CC7904;;Present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;75% ethanol - 9999;;NA;Pineda, Tania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bc0c6dad-e99b-44d4-bd5f-eaf853788b37;Ophiothela mirabilis;;;32.739;-27.487;KZN Wildlife;Specieslist iSimangaliso;KZN Wildlife_Specieslist iSimangaliso_1105;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;D;;;false;;Ophiuroidea;123084;;;75000;;;;;;;;8f843938-1617-4c9e-be03-d1a2af8ebd89;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Maputaland & St Lucia MPA, iSimangaliso Wetland Park;;;;;true;;;;;;;;;;;;;;;;"[""14fc439c-707d-41d6-a3d4-b9d2696205fe""]";;;1105;Coordinates  and CoordinatePrecision derived from locality by VLIZ;;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;KwaZulu-Natal (RSA);Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;;;;false;;;;;;;;;;;;;;;;;;Indian Ocean;2009;no_depth
bd07b53b-8e52-4157-8054-ef95e63e2fd1;Ophiothela mirabilis;Verrill 1869;30/05/1998;152.3355;-10.69533333;UF;Invertebrate Zoology;3444-Echinodermata;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;Pacific Ocean;;;Papua New Guinea;;NA;;UF_Invertebrates;University of Florida Museum of Natural History Invertebrate Zoology;b04ae33b-2f2a-4d06-844a-4f2040993fcc;;8.96486E+11;8.96486E+11;8.96486E+11;1998;;;;;false;;;;;;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;NA;;;NA;;;;;;;Papua New Guinea, Milne Bay Province;;;;;;;;;;;Metophiurida;1062634;;;;;;;NA;;;;Animalia;2;;;;Louisiade Archipelago, Panaete of Panniet Island of Deboyne Group, Just West of North Point of Island;;;;;true;;;;;;;;NA;;;;;;;;"[""b7c47783-a020-4173-b390-7b57c4fa1426""]";;;7D5BB0E9-FA6D-4A22-A975-888266242AD5;;Present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;75% ethanol - 7;;NA;Paulay, G.;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;Milne Bay Province;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;;;;false;;;;NA;;;;;;;;;;;;;;;;no_depth
be435161-bdc1-4f3e-a44d-8ed25e4926f0;Ophiothela mirabilis;;;151.916;-23.45;AM;co113;J.9481;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;10000;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;;;;;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (151.91600 -23.45000);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Heron Island;;;;;true;;;;;;;;2017-03-02T11:31:46;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.9481;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
bec1fd9a-5033-4e38-82d6-7d10a9e00b29;Ophiothela mirabilis;;14/11/1975;145.27277;-14.85055;AM;co113;J.10038;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;10000;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;1.85155E+11;1.85155E+11;1.85155E+11;1975;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.27277 -14.85055);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Decapolis Reef;;;;;true;;;;;;;;2017-03-02T14:07:58;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.10038;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
bf335a7c-bf4e-40bd-a8ce-0b3854592de7;Ophiothela mirabilis;Clark;1933-10-29T12:00:00Z;57.04167175;18.05833054;USNM;Invertebrate Zoology: Echinoderms;E10565.317985;urn:lsid:marinespecies.org:taxname:245443;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Oman;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;;-1.1416E+12;-1.1416E+12;-1.1416E+12;1933;29;;;;false;observedindividualcount=3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c32353b5-bc81-41f1-ac4a-6e4dd2e3bd55;Ophiothela mirabilis;;27/11/1975;145.45;-14.65;AM;co113;J.10047;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;1.86278E+11;1.86278E+11;1.86278E+11;1975;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.45000 -14.65000);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Lizard Island, North Point;;;;;true;;;;;;;;2017-03-02T14:08:00;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.10047;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
c53869e0-57cf-40de-a674-323a8ac8f151;Ophiothela mirabilis;Verrill, 1869;02/07/2007;121.7884;-15.09305;CSIRO, Australia;CMAR_SS200705;661518-25192033;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;HumanObservation;;Source: Southern Surveyor, survey: SS 05/2007, station no: 140, extracted from CSIRO Oceans and Atmosphere Data Warehouse on 23 Jun 2014;false;;Ophiuroidea;123084;;;;;Australia;;;;;;2c001849-8854-43dd-889f-7130f9335dce;;1.18333E+12;1.18333E+12;1.18333E+12;2007;;;;;false;;;;;;02:18Z;Ophiotrichidae;123208;;SS200705:140;;LINE (121.7864 -15.0945,121.7904 -15.0916);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;1;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;79;;;78;;;2014-06-23T19:08:10;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:catalog:CSIRO:CMAR_SS200705:661518-25192033;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;http://www.cmar.csiro.au/data/caab/catch_data.cfm?data_id=661518&caab_code=25192033;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;
c7160e18-eaa0-402c-9be9-7ba9a1b2fe75;Ophiothela mirabilis;;16/09/1985 23:09;132.093;-11.0583;MAGNT;MAGNT_Echinoderm;;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;100;;;;;;;;abf0787d-1f5e-4a58-ad7d-7d9c3f256413;;4.95677E+11;4.95677E+11;4.95677E+11;1985;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (132.09333 -11.05833);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;;;;;;;2019-01-02T15:23:51;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:MAGNT:Echinoderm:Q004786;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
c7ad94f3-aed6-43c6-84b0-a8cdf87c59b6;Ophiothela mirabilis;;13/12/2005;114.907;-20.9847;NMV;co119;F111987;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;;;;;;;d104db68-63cf-4f34-b92a-54bd55a07394;;1.13443E+12;1.13443E+12;1.13443E+12;2005;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (114.90700 -20.98470);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;2;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;off Barrow Island;;;;;true;;101;;;100;;;2017-02-10T09:43:43;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;F111987;;present;Amphilepidida;1062666;;;2;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;Unknown;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;depth_exceeds_bath
c83d662b-31a7-4c68-9ebb-69440770a113;Ophiothela mirabilis;Verrill;1985-06-22T12:00:00Z;127.8766708;26.50667;USNM;Invertebrate Zoology: Echinoderms;E33604.341766;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;;4.88246E+11;4.88246E+11;4.88246E+11;1985;22;;;;false;temperature=25.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c8638825-328d-4bf0-a202-d312a4cb795c;Ophiothela mirabilis;;09/06/1987 23:06;130.817;-12.4167;MAGNT;MAGNT_Echinoderm;;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;100;;Australia;;;;;;abf0787d-1f5e-4a58-ad7d-7d9c3f256413;;5.50195E+11;5.50195E+11;5.50195E+11;1987;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (130.81667 -12.41667);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;;;;;;;2019-01-02T15:23:34;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:MAGNT:Echinoderm:Q004600;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;Northern Territory;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
c9320b45-acfb-44d2-8037-558ab75a7911;Ophiothela mirabilis;;29/08/1999;116.5698;-20.4626;WAM;co273;Z11616;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;0a6c216b-0abe-44d2-a45c-43d9611e2a03;;9.35885E+11;9.35885E+11;9.35885E+11;1999;;;;;false;;;;;;;Ophiotrichidae;123208;;Echinodermata;;POINT (116.56980 -20.46260);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;1;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;DA3/99/43;;;;;true;;;;;;;;2017-02-27T14:32:48;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;Z11616;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
c99794eb-a5b8-4ca8-991f-323c4609da70;Ophiothela mirabilis;;13/09/1985 23:09;132.175;-11.2433;MAGNT;MAGNT_Echinoderm;;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;100;;Australia;;;;;;abf0787d-1f5e-4a58-ad7d-7d9c3f256413;;4.95418E+11;4.95418E+11;4.95418E+11;1985;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (132.17500 -11.24333);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;;;;;;;2019-01-02T15:23:49;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:MAGNT:Echinoderm:Q004758;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;Northern Territory;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
ca1ec550-6911-4de1-9441-9aff040a11ba;Ophiothela mirabilis;Verrill 1869;05/08/2015;101.56925;12.55313889;UF;Invertebrate Zoology;17276-Echinodermata;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;Unplaced;;;Thailand;;NA;;UF_Invertebrates;University of Florida Museum of Natural History Invertebrate Zoology;b04ae33b-2f2a-4d06-844a-4f2040993fcc;;1.43873E+12;1.43873E+12;1.43873E+12;2015;;;;;false;;;;;;;Ophiotrichidae;123208;;;;;;;Ophiothela;205004;NA;;;NA;;;;;;;Thailand, Klaeng District;;;;;;;;;;;Metophiurida;1062634;;;;;;;NA;;;;Animalia;2;;;;Chakpong, W of Ko Yungklua;;;;;true;;;;;;;;NA;;;;;;;;"[""b7c47783-a020-4173-b390-7b57c4fa1426""]";;;0DD12BEF-B582-499E-9DF7-65991E0CD5DA;;Present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;75% ethanol - 9999;;NA;Pineda, Tania;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ca99462d-baa0-4307-aec2-73d86ef55ff0;Ophiothela mirabilis;;06/11/1975;145.466;-14.666;AM;co113;J.10057;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;1.84464E+11;1.84464E+11;1.84464E+11;1975;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.46600 -14.66600);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;Point K, east face, Lizard Island;;;;;true;;;;;;;;2017-03-02T14:08:02;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.10057;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth,on_land
cb5626de-782e-47f2-89bc-21d7347fae4f;Ophiothela mirabilis;Verrill;1989-09-01T12:00:00Z;127.8766708;26.50667;USNM;Invertebrate Zoology;1020522.807;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;National Museum of Natural History, Smithsonian Institution;;;PreservedSpecimen;;Department of Invertebrate Zoology, Research and Collections Information System, NMNH, Smithsonian Institution. See: http://www.mnh.si.edu/rc/db/collection_db_p [...];false;;Ophiuroidea;123084;;;;;Japan;;;;;;89e23fc8-3f61-4480-9de3-358fe6eefe0b;06/02/2004;6.20611E+11;6.20611E+11;6.20611E+11;1989;1;;;;false;observedindividualcount=15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cb6849d7-5b83-4d3d-89b4-06975d75dc18;Ophiothela mirabilis;;10/09/1985 23:09;132.175;-11.2417;MAGNT;MAGNT_Echinoderm;;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;100;;Australia;;;;;;abf0787d-1f5e-4a58-ad7d-7d9c3f256413;;4.95158E+11;4.95158E+11;4.95158E+11;1985;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (132.17500 -11.24167);;;Ophiothela;205004;;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;;;;;;true;;;;;;;;2019-01-02T15:23:13;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:MAGNT:Echinoderm:Q004367;;present;Amphilepidida;1062666;;;1;individuals;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;;;Northern Territory;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
cc65326b-0243-47b1-ba45-1a283a3f0f2c;Ophiothela mirabilis;;10/06/1982;145.45;-14.816;AM;co113;J.17805;urn:lsid:marinespecies.org:taxname:213399;;false;;;;244093;;;;;PreservedSpecimen;;;false;;Ophiuroidea;123084;;;;;Australia;;;;;;517ac935-af0f-4358-88fb-7093015182af;;3.92515E+11;3.92515E+11;3.92515E+11;1982;;;;;false;;;;;;;Ophiotrichidae;123208;;;;POINT (145.45000 -14.81600);;;Ophiothela;205004;EPSG:4326;;;;;;;;;;;;;;;;;;;;;Metophiurida;1062634;;;;;;;;;;;Animalia;2;;;;North  Point, Lizard Island;;;;;true;;;;;;;;2017-03-02T13:51:56;;;;;;;;"[""2a57cd59-6799-4579-955e-27c9af97aea4""]";;;urn:lsid:ozcam.taxonomy.org.au:AM:Invertebrates - Marine & Other:J.17805;;present;Amphilepidida;1062666;;;;;;;;;Ophiothela danae;;;;;;;;Echinodermata;;;1806;;;;;;;;;;;;;;;;Ophiothela mirabilis;244093;danae;;;Myophiuroidea;1062633;;;;;;;;;;;Gnathophiurina;196221;Asterozoa;;;148743;;;;;;;;;;;;;Ophiactoidea;1079036;Ophintegrida;1062660;;;;;species;;;false;;;;;;;;;;;;;;;;;;;;no_depth
